ItemCode,StockItemName,MarketSegmentation,Presence,ClosingPrice,Prepare,FluctuationRate,OpenPrice,HighPrice,LowPrice,TradingVolume,TransactionAmount,MarketCap,NumberOf ListedShares
종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
137310,에스디바이오센서,KOSPI,,29200,-100,-0.34,29300,29300,28700,0,2263715450,3.05E+12,104
217480,에스디생명공학,KOSDAQ,중견기업부,1610,-6,-0.37,1615,1624,1600,0,353633169,67247004860,42
121890,에스디시스템,KOSDAQ,투자주의환기종목(소속부없음),739,0,0,0,0,0,0,0,9375042680,13
97780,에스맥,KOSDAQ,중견기업부,1496,10,0.67,1483,1520,1482,0,207965600,80260072376,54
389500,에스비비테크,KOSDAQ,기술성장기업부,40900,800,2,42000,42000,39500,0,8012058800,2.53E+11,6
42110,에스씨디,KOSDAQ,우량기업부,2100,-20,-0.94,2120,2120,2085,0,174702885,1.01E+11,48
298060,에스씨엠생명과학,KOSDAQ,기술성장기업부,10170,90,0.89,10120,10190,10030,0,274694880,1.23E+11,12
65420,에스아이리소스,KOSDAQ,중견기업부,503,9,1.82,494,507,492,0,156233906,34242321558,68
270210,에스알바이오텍,KONEX,일반기업부,4585,-435,-8.67,4585,4585,4585,0,4585,5697802425,1
103230,에스앤더블류,KOSDAQ,관리종목(소속부없음),2505,0,0,0,0,0,0,0,18036000000,7
260970,에스앤디,KOSDAQ,벤처기업부,16250,-160,-0.98,16410,16410,16250,0,80913280,65965575000,4
101490,에스앤에스텍,KOSDAQ,우량기업부,29750,-750,-2.46,30400,30450,29500,0,3960389950,6.38E+11,21
95910,에스에너지,KOSDAQ,중견기업부,3380,-5,-0.15,3395,3430,3360,0,265318940,65925220140,20
275630,에스에스알,KOSDAQ,벤처기업부,8490,-490,-5.46,8980,8980,8160,0,2962796050,51092726610,6
31330,에스에이엠티,KOSDAQ,우량기업부,2800,-40,-1.41,2860,2865,2790,0,818701635,2.80E+11,100
60540,에스에이티,KOSDAQ,중견기업부,2265,-5,-0.22,2270,2280,2250,0,138665520,59191938090,26
351320,에스에이티이엔지,KOSDAQ,벤처기업부,3480,-20,-0.57,3490,3500,3425,0,277731600,76615283280,22
56190,에스에프에이,KOSDAQ GLOBAL,우량기업부,37100,-50,-0.13,37350,37350,37000,0,762101350,1.33E+12,36
80000,에스엔유,KOSDAQ,우량기업부,3280,100,3.14,3240,3370,3180,0,781230255,1.13E+11,34
5850,에스엘,KOSPI,,27050,850,3.24,26200,27200,26150,0,4908726700,1.26E+12,46
214310,에스엘바이오닉스,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0,0,0,0,0,22516276518,74
246250,에스엘에스바이오,KONEX,일반기업부,7000,-350,-4.76,7350,7350,7000,0,77350,48059221000,7
258540,에스엘테라퓨틱스,KONEX,일반기업부,3100,-400,-11.43,3100,3100,3100,0,12400000,32172168900,10
41510,에스엠,KOSDAQ,우량기업부,91500,2400,2.69,89900,91700,88300,0,43084234900,2.18E+12,24
10580,에스엠벡셀,KOSPI,,2190,-50,-2.23,2290,2290,2170,0,194680945,2.44E+11,111
299670,에스엠비나,KONEX,일반기업부,4400,0,0,0,0,0,0,0,23980000000,5
7820,에스엠코어,KOSDAQ,중견기업부,6520,-160,-2.4,6670,6690,6500,0,543575660,1.31E+11,20
109610,에스와이,KOSDAQ,중견기업부,3515,-65,-1.82,3580,3590,3510,0,1599417185,1.72E+11,49
12750,에스원,KOSPI,,58400,-500,-0.85,58400,58600,58000,0,1680980900,2.22E+12,38
306040,에스제이그룹,KOSDAQ,우량기업부,17700,100,0.57,17600,17990,17400,0,183363880,1.75E+11,10
217910,에스제이켐,KONEX,일반기업부,438,38,9.5,440,440,438,0,4390,5689848636,13
224020,에스케이씨에스,KONEX,일반기업부,2050,10,0.49,2200,2200,2050,0,976100,7071651300,3
408920,에스케이증권7호스팩,KOSDAQ,SPAC(소속부없음),2855,-15,-0.52,2890,2975,2810,0,234701270,10335100000,4
435870,에스케이증권제8호스팩,KOSDAQ,SPAC(소속부없음),2040,0,0,2040,2055,2035,0,10459810,7588800000,4
96630,에스코넥,KOSDAQ,중견기업부,1135,37,3.37,1182,1198,1109,2,2776836671,75227758005,66
69510,에스텍,KOSDAQ,중견기업부,8220,-10,-0.12,8230,8350,8210,0,10296110,89680200000,11
41910,에스텍파마,KOSDAQ,우량기업부,7560,-10,-0.13,7590,7630,7520,0,95978430,89950868280,12
234300,에스트래픽,KOSDAQ,중견기업부,4285,20,0.47,4300,4325,4245,0,508314215,1.12E+11,26
39440,에스티아이,KOSDAQ,우량기업부,13000,-10,-0.08,13020,13150,12950,0,467872550,2.06E+11,16
98660,에스티오,KOSDAQ,중견기업부,2595,-10,-0.38,2605,2605,2575,0,30218435,32440032720,13
52020,에스티큐브,KOSDAQ,중견기업부,16010,1840,12.99,14170,16210,13820,2,31778633500,7.03E+11,44
237690,에스티팜,KOSDAQ GLOBAL,벤처기업부,80600,-2000,-2.42,82600,82600,80500,0,4381707200,1.52E+12,19
50760,에스폴리텍,KOSDAQ,중견기업부,2575,-25,-0.96,2605,2640,2570,0,48393455,42061795850,16
288620,에스퓨얼셀,KOSDAQ,벤처기업부,23050,500,2.22,22650,23750,22650,0,4931671150,1.58E+11,7
317830,에스피시스템스,KOSDAQ,벤처기업부,9270,-390,-4.04,9660,9710,9180,0,1500668390,85108426200,9
58610,에스피지,KOSDAQ,우량기업부,19360,-450,-2.27,19980,19990,19170,1,9807748660,4.29E+11,22
43340,에쎈테크,KOSDAQ,중견기업부,997,1,0.1,991,1000,988,0,48521417,71784000000,72
23960,에쓰씨엔지니어링,KOSPI,,1538,-61,-3.81,1603,1615,1500,0,597568075,48061507990,31
298690,에어부산,KOSPI,,4355,-95,-2.13,4430,4465,4290,1,4069442050,5.08E+11,117
187660,에이디엠코리아,KOSDAQ,벤처기업부,2495,-60,-2.35,2560,2565,2460,0,727470390,54481443750,22
54630,에이디칩스,KOSDAQ,벤처기업부,431,-24,-5.27,464,465,424,2,922018220,34354777691,80
200710,에이디테크놀로지,KOSDAQ,우량기업부,15350,380,2.54,15200,15400,15010,0,1569580870,2.05E+11,13
96690,에이루트,KOSDAQ,투자주의환기종목(소속부없음),487,2,0.41,490,495,483,0,189091680,78399182676,161
140910,에이리츠,KOSPI,,3630,-5,-0.14,3635,3685,3500,0,43310365,16200806160,4
78520,에이블씨엔씨,KOSPI,,7070,470,7.12,6850,7200,6710,0,3200084500,1.91E+11,27
298380,에이비엘바이오,KOSDAQ,기술성장기업부,21850,150,0.69,21700,22450,21450,0,7591215450,1.04E+12,48
203400,에이비온,KOSDAQ,기술성장기업부,6730,30,0.45,6700,6750,6580,0,101561340,1.27E+11,19
195990,에이비프로바이오,KOSDAQ,중견기업부,443,3,0.68,446,446,437,0,100178577,1.21E+11,274
3800,에이스침대,KOSDAQ,중견기업부,34900,-50,-0.14,34950,34950,34600,0,12258650,3.87E+11,11
88800,에이스테크,KOSDAQ,중견기업부,6690,20,0.3,6730,6790,6600,0,1962417270,3.01E+11,45
241840,에이스토리,KOSDAQ,중견기업부,24550,150,0.61,24500,24550,24200,0,559808050,2.34E+11,10
311960,에이아이더뉴트리진,KONEX,일반기업부,11900,-1740,-12.76,13800,14900,11650,0,170564800,36445701600,3
312610,에이에프더블류,KOSDAQ,벤처기업부,3590,-60,-1.64,3630,3670,3585,0,45910575,72722227920,20
15260,에이엔피,KOSPI,,1554,-4,-0.26,1559,1567,1549,0,34924092,63063111762,41
234070,에이원알폼,KONEX,일반기업부,3950,0,0,0,0,0,0,0,27407003900,7
72990,에이치시티,KOSDAQ,우량기업부,8410,-60,-0.71,8470,8490,8390,0,54650350,59471466380,7
227100,에이치앤비디자인,KOSDAQ,중견기업부,3305,-45,-1.34,3370,3370,3275,0,79517710,36397707210,11
44990,에이치엔에스하이텍,KONEX,일반기업부,12150,0,0,0,0,0,0,0,91259427600,8
239610,에이치엘사이언스,KOSDAQ,우량기업부,19730,-40,-0.2,19880,19880,19720,0,12984770,1.06E+11,5
353070,에이치엠씨제4호스팩,KOSDAQ,관리종목(소속부없음),2020,5,0.25,2020,2020,2020,0,49477880,8706200000,4
353060,에이치엠씨제5호스팩,KOSDAQ,SPAC(소속부없음),2025,0,0,2020,2025,2020,0,6080250,10357875000,5
148930,에이치와이티씨,KOSDAQ,중견기업부,9660,-140,-1.43,9820,9820,9640,0,299847930,97519757580,10
44780,에이치케이,KOSDAQ,벤처기업부,2225,-20,-0.89,2245,2245,2215,0,98483480,41175376075,19
357230,에이치피오,KOSDAQ,벤처기업부,8250,-100,-1.2,8370,8370,8250,0,181871550,1.64E+11,20
71670,에이테크솔루션,KOSDAQ,우량기업부,9870,10,0.1,9920,9950,9780,0,258374590,98700000000,10
45660,에이텍,KOSDAQ,우량기업부,9630,190,2.01,9490,9770,9300,0,463493360,79543800000,8
224110,에이텍티앤,KOSDAQ,벤처기업부,12160,1120,10.14,11080,12180,11040,0,3136677780,64934400000,5
230980,에이트원,KOSDAQ,벤처기업부,800,-10,-1.23,799,821,795,1,782953055,59532655200,74
21080,에이티넘인베스트,KOSDAQ,우량기업부,2975,-25,-0.83,3030,3035,2965,0,414259900,1.43E+11,48
89530,에이티세미콘,KOSDAQ,중견기업부,1012,-3,-0.3,1029,1029,1004,0,264045896,73145743836,72
200470,에이팩트,KOSDAQ,중견기업부,2830,0,0,2810,2865,2790,0,64487790,1.20E+11,42
207490,에이펙스인텍,KONEX,일반기업부,7100,0,0,7100,7100,7100,0,28400,25560000000,4
262260,에이프로,KOSDAQ,우량기업부,12390,0,0,12360,12490,12200,0,529707200,1.79E+11,14
7460,에이프로젠,KOSPI,,1862,65,3.62,1797,1935,1783,3,4933251608,4.72E+11,254
109960,에이프로젠 H&G,KOSDAQ,중견기업부,299,3,1.01,296,308,291,1,322096691,53429869883,179
3060,에이프로젠바이오로직스,KOSPI,,402,15,3.88,388,409,385,5,1828357126,2.35E+11,586
397030,에이프릴바이오,KOSDAQ,기술성장기업부,17250,-690,-3.85,17940,18000,16500,0,647955910,1.82E+11,11
244920,에이플러스에셋,KOSPI,,4780,-15,-0.31,4840,4840,4770,0,71434570,1.08E+11,23
89970,에이피티씨,KOSDAQ,우량기업부,11700,90,0.78,11610,11860,11590,0,581485410,2.81E+11,24
230240,에치에프알,KOSDAQ,벤처기업부,35050,-450,-1.27,35600,35800,34700,0,4462759400,4.73E+11,13
230360,에코마케팅,KOSDAQ GLOBAL,중견기업부,13750,90,0.66,13600,13850,13500,0,700054120,4.45E+11,32
38870,에코바이오,KOSDAQ,중견기업부,5130,20,0.39,5120,5160,5070,0,100289620,60554966310,12
101360,에코앤드림,KOSDAQ,우량기업부,26450,-250,-0.94,26600,27100,26400,0,836174150,2.81E+11,11
128540,에코캡,KOSDAQ,벤처기업부,4465,-5,-0.11,4535,4540,4450,0,198813095,1.19E+11,27
86520,에코프로,KOSDAQ,우량기업부,132600,1600,1.22,130800,133000,129100,0,36075788900,3.35E+12,25
247540,에코프로비엠,KOSDAQ GLOBAL,우량기업부,114200,200,0.18,113600,115000,112000,1,83855528200,1.12E+13,98
383310,에코프로에이치엔,KOSDAQ,중견기업부,52400,-100,-0.19,52700,53000,51800,0,1632870000,8.02E+11,15
38110,에코플라스틱,KOSDAQ,중견기업부,3065,0,0,3065,3080,3040,0,1281966875,1.05E+11,34
73540,에프알텍,KOSDAQ,벤처기업부,3170,-30,-0.94,3200,3215,3170,0,37503540,36138000000,11
64850,에프앤가이드,KOSDAQ,벤처기업부,7230,0,0,7250,7270,7160,0,23602030,87338400000,12
64090,에프앤리퍼블릭,KOSDAQ,중견기업부,1516,31,2.09,1491,1556,1471,0,352622531,20582321164,14
36810,에프에스티,KOSDAQ,우량기업부,22150,-750,-3.28,22900,23050,21700,0,6001691950,4.82E+11,22
173940,에프엔씨엔터,KOSDAQ,중견기업부,5770,-200,-3.35,5930,5940,5760,0,41928350,87814530120,15
83500,에프엔에스테크,KOSDAQ,벤처기업부,8160,150,1.87,8010,8440,7940,0,894827330,69284291520,8
54940,엑사이엔씨,KOSDAQ,중견기업부,1511,-16,-1.05,1527,1527,1505,0,124645450,50125231028,33
43090,엑서지21,KOSDAQ,중견기업부,1742,33,1.93,1719,1830,1684,1,1395847562,86460825360,50
950130,엑세스바이오,KOSDAQ,외국기업(소속부없음),11390,410,3.73,11100,11470,11090,0,2855246250,4.14E+11,36
205100,엑셈,KOSDAQ,벤처기업부,4660,-5,-0.11,4675,4745,4610,0,1742945840,1.70E+11,36
70300,엑스큐어,KOSDAQ,벤처기업부,3180,15,0.47,3160,3205,3110,0,34972460,23424115320,7
92870,엑시콘,KOSDAQ,우량기업부,9690,-20,-0.21,9720,9800,9230,0,75993050,1.05E+11,11
317870,엔바이오니아,KOSDAQ,기술성장기업부,6100,30,0.49,6070,6150,5990,0,78159340,48038421100,8
67570,엔브이에이치코리아,KOSDAQ,우량기업부,3740,-10,-0.27,3760,3780,3715,0,107975195,1.23E+11,33
236810,엔비티,KOSDAQ,기술성장기업부,7370,-180,-2.38,7530,7780,7320,2,14057219230,1.25E+11,17
140610,엔솔바이오사이언스,KONEX,일반기업부,10100,180,1.81,10300,10300,9860,0,12738660,1.04E+11,10
333620,엔시스,KOSDAQ,벤처기업부,11420,-30,-0.26,11500,11620,11400,0,327374020,1.21E+11,11
101400,엔시트론,KOSDAQ,중견기업부,758,9,1.2,750,807,750,1,650771507,35780615324,47
36570,엔씨소프트,KOSPI,,469500,3500,0.75,466000,473000,462000,0,24816764500,1.03E+13,22
31860,엔에스엔,KOSDAQ,중견기업부,674,-20,-2.88,692,696,667,1,508193100,58349607532,87
238170,엔에스엠,KONEX,일반기업부,595,55,10.19,619,619,481,0,1038904,12360936980,21
224760,엔에스컴퍼니,KONEX,일반기업부,2475,0,0,0,0,0,0,0,9750757500,4
380440,엔에이치스팩19호,KOSPI,,1974,-1,-0.05,1979,1980,1971,0,9576174,1.01E+11,51
391060,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),1986,0,0,1982,1986,1981,0,13822855,50643000000,26
396770,엔에이치스팩22호,KOSDAQ,SPAC(소속부없음),3510,10,0.29,3520,3625,3460,0,1744854875,22604400000,6
422040,엔에이치스팩23호,KOSDAQ,SPAC(소속부없음),2015,0,0,0,0,0,0,0,14427400000,7
437780,엔에이치스팩24호,KOSDAQ,SPAC(소속부없음),2140,-5,-0.23,2130,2160,2130,0,43261455,10764200000,5
438580,엔에이치스팩25호,KOSDAQ,SPAC(소속부없음),2225,-110,-4.71,2250,2290,2210,0,226664375,6719500000,3
439410,엔에이치스팩26호,KOSDAQ,SPAC(소속부없음),2055,15,0.74,2040,2070,2040,0,15312380,18084000000,9
440820,엔에이치스팩27호,KOSDAQ,SPAC(소속부없음),2060,0,0,2060,2065,2055,0,4265795,16068000000,8
265740,엔에프씨,KOSDAQ,벤처기업부,9440,20,0.21,9400,9650,9360,0,74312670,84316192000,9
354200,엔젠바이오,KOSDAQ,기술성장기업부,10020,-20,-0.2,10020,10120,9950,0,180997870,1.26E+11,13
419080,엔젯,KOSDAQ,기술성장기업부,14440,270,1.91,14210,14850,14170,0,1106502530,1.52E+11,11
93510,엔지브이아이,KONEX,일반기업부,1999,199,11.06,1999,1999,1999,0,1999,12033980000,6
208860,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0,0,0,0,0,25233717915,11
183490,엔지켐생명과학,KOSDAQ,기술성장기업부,1717,6,0.35,1724,1745,1690,0,454899320,1.45E+11,84
85310,엔케이,KOSPI,,947,-7,-0.73,949,970,944,0,120728343,75744234344,80
182400,엔케이맥스,KOSDAQ,기술성장기업부,13260,60,0.45,13160,13400,13100,0,3351663680,5.28E+11,40
348370,엔켐,KOSDAQ,벤처기업부,61900,-200,-0.32,62200,62500,61200,0,3789673900,9.79E+11,16
69410,엔텔스,KOSDAQ,벤처기업부,7670,110,1.46,7940,8200,7660,1,4713706850,78577800080,10
227950,엔투텍,KOSDAQ,투자주의환기종목(소속부없음),705,0,0,709,709,700,0,77989123,70712720355,100
291230,엔피,KOSDAQ,중견기업부,8860,1860,26.57,7340,8860,7210,25,2.02E+11,3.66E+11,41
198080,엔피디,KOSDAQ,우량기업부,2990,690,30,2400,2990,2375,6,16527552380,64390203150,22
48830,엔피케이,KOSDAQ,중견기업부,2005,16,0.8,1989,2020,1940,0,111876020,37541465615,19
96870,엘디티,KOSDAQ,벤처기업부,3985,30,0.76,3955,4115,3900,0,154685730,26613424000,7
276240,엘리비젼,KONEX,일반기업부,597,47,8.55,632,632,597,0,3117,4509223386,8
900140,엘브이엠씨홀딩스,KOSPI,,2765,-25,-0.9,2790,2800,2750,0,213140280,2.75E+11,99
376190,엘비루셈,KOSDAQ,중견기업부,7960,-90,-1.12,8050,8080,7840,0,1507314120,1.96E+11,25
61970,엘비세미콘,KOSDAQ,우량기업부,7480,-80,-1.06,7570,7570,7460,0,631600650,3.28E+11,44
138690,엘아이에스,KOSDAQ,관리종목(소속부없음),982,0,0,0,0,0,0,0,22849431320,23
290650,엘앤씨바이오,KOSDAQ,벤처기업부,22550,-500,-2.17,23250,23250,22500,0,1395109150,5.12E+11,23
66970,엘앤에프,KOSDAQ GLOBAL,중견기업부,214000,-4500,-2.06,217500,220000,210000,0,56100675000,7.71E+12,36
156100,엘앤케이바이오,KOSDAQ,벤처기업부,8230,140,1.73,8090,8240,8080,0,163323310,1.10E+11,13
311060,엘에이티,KONEX,일반기업부,5440,0,0,5440,5440,5440,0,1523200,17208906880,3
73110,엘엠에스,KOSDAQ,중견기업부,7560,-10,-0.13,7570,7590,7500,0,80901430,67251907800,9
83310,엘오티베큠,KOSDAQ,우량기업부,13400,-200,-1.47,13580,13580,13320,0,300098280,2.39E+11,18
37950,엘컴텍,KOSDAQ,중견기업부,1259,-62,-4.69,1285,1290,1259,2,1993178570,1.06E+11,84
170920,엘티씨,KOSDAQ,벤처기업부,10400,-130,-1.23,10650,10660,10330,0,345488270,83873556000,8
58630,엠게임,KOSDAQ,벤처기업부,8400,40,0.48,8410,8560,8290,1,7292933140,1.64E+11,20
58970,엠로,KOSDAQ,기술성장기업부,19530,350,1.82,19160,19590,18830,0,1535159310,2.19E+11,11
19590,엠벤처투자,KOSDAQ,벤처기업부,793,-7,-0.88,805,814,790,1,962800701,67134467257,85
169330,엠브레인,KOSDAQ,중견기업부,3345,45,1.36,3345,3465,3320,0,381950290,60835240710,18
97520,엠씨넥스,KOSPI,,31000,-250,-0.8,31150,31250,30750,0,781941000,5.57E+11,18
179290,엠아이텍,KOSDAQ,벤처기업부,12700,490,4.01,12290,12900,12190,1,6497118590,4.07E+11,32
9780,엠에스씨,KOSDAQ,우량기업부,6690,-110,-1.62,6740,6820,6690,0,140160320,1.18E+11,18
123040,엠에스오토텍,KOSDAQ,중견기업부,4595,15,0.33,4590,4630,4575,0,202429595,2.01E+11,44
323230,엠에프엠코리아,KOSDAQ,중견기업부,918,16,1.77,907,920,892,0,47184498,27789383880,30
33160,엠케이전자,KOSDAQ,우량기업부,11880,60,0.51,11870,11970,11830,0,1602540250,2.59E+11,22
347890,엠투아이,KOSDAQ,벤처기업부,9260,160,1.76,9210,9440,9130,0,1870436810,1.56E+11,17
33310,엠투엔,KOSDAQ,중견기업부,5020,-20,-0.4,5040,5050,4985,0,284274550,2.03E+11,40
259630,엠플러스,KOSDAQ,벤처기업부,9910,-140,-1.39,10030,10060,9870,0,953301890,1.22E+11,12
65150,엠피대산,KOSDAQ,벤처기업부,416,-1,-0.24,417,419,414,0,9254659,52117480480,125
50540,엠피씨플러스,KOSDAQ,투자주의환기종목(소속부없음),822,0,0,0,0,0,0,0,5316767514,6
115960,연우,KOSDAQ,우량기업부,18950,-320,-1.66,19270,19270,18740,0,717593520,2.35E+11,12
60850,영림원소프트랩,KOSDAQ,벤처기업부,11500,600,5.5,10900,11980,10690,0,2558932530,93506500000,8
14440,영보화학,KOSPI,,3640,-25,-0.68,3650,3670,3640,0,37391535,72800000000,20
7530,영신금속,KOSDAQ,중견기업부,3120,20,0.65,3100,3160,3100,0,39357690,59824290240,19
143540,영우디에스피,KOSDAQ,벤처기업부,1470,3,0.2,1472,1487,1463,0,415853044,65561845650,45
111770,영원무역,KOSPI,,42900,-400,-0.92,43400,43400,42550,0,1725389600,1.90E+12,44
9970,영원무역홀딩스,KOSPI,,59700,400,0.67,59800,60000,59100,0,222601200,8.14E+11,14
3520,영진약품,KOSPI,,3655,0,0,3690,3720,3590,0,1696776170,6.68E+11,183
112290,영창케미칼,KOSDAQ,기술성장기업부,13050,-230,-1.73,13300,13300,12950,0,937794470,1.32E+11,10
670,영풍,KOSPI,,621000,-11000,-1.74,628000,628000,620000,0,533766000,1.14E+12,2
36560,영풍정밀,KOSDAQ,우량기업부,11170,-100,-0.89,11220,11450,11150,0,1419914990,1.76E+11,16
6740,영풍제지,KOSPI,,14670,10,0.07,14610,14780,14450,0,1474937770,3.27E+11,22
12280,영화금속,KOSPI,,825,3,0.36,822,828,822,0,35822232,44050466625,53
265560,영화테크,KOSDAQ,벤처기업부,10440,170,1.66,10310,10610,10270,0,620158060,1.12E+11,11
12160,영흥,KOSPI,,777,6,0.78,765,777,764,0,36503037,78718159044,101
36000,예림당,KOSDAQ,중견기업부,2055,-25,-1.2,2080,2080,2035,0,44689905,47335439235,23
250930,예선테크,KOSDAQ,벤처기업부,1259,8,0.64,1285,1285,1250,0,134459675,41547553960,33
53280,예스24,KOSDAQ,우량기업부,5870,50,0.86,5820,5930,5750,0,497549940,1.47E+11,25
15360,예스코홀딩스,KOSPI,,31200,-50,-0.16,31250,31400,31200,0,6819750,1.87E+11,6
122640,예스티,KOSDAQ,벤처기업부,8020,-30,-0.37,8050,8190,7980,0,203127570,1.45E+11,18
900300,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),233,-1,-0.43,235,236,231,1,227671782,43166391073,185
45060,오공,KOSDAQ,우량기업부,3595,-40,-1.1,3650,3650,3585,0,62910835,60906396530,17
80520,오디텍,KOSDAQ,벤처기업부,5290,-50,-0.94,5370,5370,5260,0,161143810,62139561610,12
7310,오뚜기,KOSPI,,468500,2000,0.43,464500,471000,462000,0,801504000,1.88E+12,4
39830,오로라,KOSDAQ,우량기업부,8160,-90,-1.09,8280,8280,8160,0,45559530,87825182400,11
322310,오로스테크놀로지,KOSDAQ,벤처기업부,15950,-330,-2.03,16400,16410,15950,0,1647911740,1.49E+11,9
46120,오르비텍,KOSDAQ,중견기업부,4795,-75,-1.54,4880,4880,4795,0,751528360,1.30E+11,27
14940,오리엔탈정공,KOSDAQ,우량기업부,2695,-30,-1.1,2725,2725,2675,0,89824545,1.23E+11,46
2630,오리엔트바이오,KOSPI,,692,2,0.29,703,703,685,0,91093764,82059439460,119
65500,오리엔트정공,KOSDAQ,중견기업부,1277,10,0.79,1277,1279,1272,0,21544598,40535698624,32
271560,오리온,KOSPI,,122400,1900,1.58,119900,122900,119500,0,6592615700,4.84E+12,40
1800,오리온홀딩스,KOSPI,,15460,80,0.52,15390,15490,15300,0,274131310,9.68E+11,63
10470,오리콤,KOSDAQ,우량기업부,13480,600,4.66,12900,13650,12890,0,2724560460,1.61E+11,12
417860,오브젠,KOSDAQ,기술성장기업부,60300,11600,23.82,51600,63300,51200,3,1.71E+11,2.34E+11,4
352910,오비고,KOSDAQ,기술성장기업부,11630,-160,-1.36,11800,11950,11590,0,691083070,1.41E+11,12
53980,오상자이엘,KOSDAQ,우량기업부,5200,-10,-0.19,5210,5260,5000,0,160547110,92288986400,18
52420,오성첨단소재,KOSDAQ,중견기업부,1726,-9,-0.52,1736,1742,1720,0,163247532,1.20E+11,70
241790,오션브릿지,KOSDAQ,우량기업부,14170,0,0,14170,14250,14050,0,159019480,1.42E+11,10
39200,오스코텍,KOSDAQ,벤처기업부,20900,1210,6.15,19690,21100,19500,0,5641639890,7.68E+11,37
226400,오스테오닉,KOSDAQ,기술성장기업부,3320,-40,-1.19,3360,3410,3315,0,55567855,57810466120,17
31510,오스템,KOSDAQ,중견기업부,1742,-13,-0.74,1773,1773,1738,0,208149851,48776000000,28
48260,오스템임플란트,KOSDAQ,투자주의환기종목(소속부없음),186500,200,0.11,186400,186800,186200,0,54078208000,2.80E+12,15
368970,오에스피,KOSDAQ,벤처기업부,7640,-80,-1.04,7880,7980,7590,0,2224321290,71404662400,9
138080,오이솔루션,KOSDAQ,우량기업부,19620,40,0.2,19920,19920,19580,0,661521050,2.08E+11,11
80580,오킨스전자,KOSDAQ,벤처기업부,18700,980,5.53,17720,19040,17600,0,1517283460,3.31E+11,18
67170,오텍,KOSDAQ,우량기업부,6220,50,0.81,6230,6250,6120,0,142698170,95735783100,15
353590,오토앤,KOSDAQ,중견기업부,11420,-50,-0.44,11480,11480,11360,0,281272350,1.47E+11,13
173130,오파스넷,KOSDAQ,중견기업부,8300,330,4.14,8090,8420,8060,1,4222075500,98441569000,12
49480,오픈베이스,KOSDAQ,중견기업부,3200,-30,-0.93,3230,3265,3165,1,2629718900,1.01E+11,31
394280,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,17690,440,2.55,17310,18490,16730,5,85791142040,3.74E+11,21
309930,오하임아이엔티,KOSDAQ,벤처기업부,2740,5,0.18,2735,2755,2700,0,105161980,58154160040,21
244460,올리패스,KOSDAQ,기술성장기업부,5370,-30,-0.56,5430,5450,5330,0,290774550,1.60E+11,30
226950,올릭스,KOSDAQ,기술성장기업부,22900,100,0.44,22700,23450,22500,0,857522850,3.14E+11,14
57540,옴니시스템,KOSDAQ,중견기업부,1726,-15,-0.86,1743,1750,1720,0,223247239,80171586730,46
131030,옵투스제약,KOSDAQ,우량기업부,6380,-30,-0.47,6440,6440,6360,0,79880920,1.03E+11,16
82210,옵트론텍,KOSDAQ,중견기업부,3910,30,0.77,3885,3925,3855,0,156123730,95732224950,24
109080,옵티시스,KOSDAQ,벤처기업부,15870,380,2.45,15800,16300,15510,0,2460508490,89443320000,6
380540,옵티코어,KOSDAQ,중견기업부,3205,-110,-3.32,3310,3340,3175,2,5689188715,83975342775,26
153710,옵티팜,KOSDAQ,기술성장기업부,7550,330,4.57,7290,7580,7270,0,495200700,1.11E+11,15
321820,와이더플래닛,KOSDAQ,기술성장기업부,7330,-190,-2.53,7600,7600,7300,0,625973650,50637707060,7
